ANIO,CULTIVO_STD,TIPO_CULTIVO,area_sembrada_ha,area_cosechada_ha,produccion_t,valor_prod_s,rendimiento_t_ha,n_obs_precio_val,n_obs_total,precio_prom_s_kg
2021,Mango,Permanente,83.0,21973.0,347007.0,366698750.0,2.92029724105252,119,444,1.0567474143172904
2021,Mani  Para Fruta,Transitorio,449.0,361.0,311.0,1295620.0,1.3273049731838127,7,86,4.165980707395499
2021,Maracuya,Permanente,74.0,1159.88,12741.0,14385750.0,1.0679916776017855,174,257,1.12909112314575
2021,Marigold,Permanente,0.0,0.0,0.0,0.0,,0,156,
2021,Melon,Transitorio,50.0,45.0,568.0,637650.0,15.875,16,92,1.1226232394366196
2021,Nabo,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2021,Naranjo,Permanente,1.0,489.0,2033.0,1336820.0,1.7391020176186416,134,393,0.6575602557796358
2021,Nispero,Permanente,0.0,0.0,0.0,0.0,,0,108,
2021,Oca,Transitorio,326.0,245.0,523.0,952280.0,2.343958333333333,16,112,1.8208030592734226
2021,Olluco,Transitorio,369.0,350.0,952.0,1851240.0,2.873368112488898,16,161,1.9445798319327732
2021,Otros Pastos,Permanente,75.0,12209.0,71649.0,17362790.0,1.3000320840126762,172,270,0.24233122583706682
2021,Pacae O Guabo,Permanente,45.0,0.0,0.0,0.0,,0,336,
2021,Palto,Permanente,31.0,611.0,5973.0,14757740.0,1.139589149964008,62,408,2.470741670852168
2021,Papa (Agrupa Mejoradas Y Nativas),Transitorio,2627.0,2727.0,29067.0,22673670.0,10.703326448249472,61,199,0.7800485086180206
2021,Papaya,Permanente,20.0,92.0,2200.0,2863590.0,2.923175542406312,113,282,1.3016318181818183
2021,Paprika,Transitorio,546.0,539.0,2452.0,7450190.0,5.267903525046383,28,157,3.0384135399673733
2021,Pasto Elefante,Permanente,72.0,4075.0,70333.0,17395170.0,2.2470028255248256,298,432,0.2473258641036213
2021,Pasto Sudan,Permanente,0.0,0.0,0.0,0.0,,0,72,
2021,Pepinillo (Cucumis Sativus),Transitorio,0.0,0.0,0.0,0.0,,0,12,
2021,Pi A,Permanente,0.0,0.0,0.0,0.0,,0,12,
2021,Piquillo (T.),Transitorio,659.0,677.0,3751.0,4518560.0,5.65,5,59,1.2046280991735538
2021,Pitahaya,Permanente,20.0,0.0,0.0,0.0,,0,32,
2021,Platanos Y Bananas Para Cocci N (M X Paradisiaca),Permanente,4.0,16204.0,327410.0,296107020.0,1.521434605949918,550,600,0.9043921077548029
2021,Quinua,Transitorio,0.0,0.0,0.0,0.0,,0,36,
2021,Rabano,Transitorio,0.0,0.0,0.0,0.0,,0,24,
2021,Sandia,Transitorio,488.0,449.0,15529.0,14606750.0,34.74705882352941,51,208,0.940611114688647
2021,Sorgo Escobero,Transitorio,19.0,20.0,120.0,96000.0,6.0,1,46,0.8
2021,Soya,Transitorio,232.0,210.0,636.0,1522730.0,2.668888888888889,5,122,2.3942295597484278
2021,Tamarindo,Permanente,3.0,196.0,1065.0,1610860.0,2.5375340708674043,37,216,1.5125446009389671
2021,Taperiba,Permanente,0.0,0.0,0.0,0.0,,0,84,
2021,Tomate,Transitorio,98.0,95.0,2182.0,3332390.0,22.3965811965812,39,182,1.527218148487626
2021,Toronjo,Permanente,0.0,0.0,0.0,0.0,,0,48,
2021,Trigo Blando,Transitorio,10675.0,10121.0,11268.0,16924580.0,1.1361145542956879,31,152,1.5020039048633296
2021,Tumbo,Permanente,0.0,0.0,0.0,0.0,,0,84,
2021,Tuna,Permanente,0.0,0.0,0.0,0.0,,0,156,
2021,Vid,Permanente,319.0,7673.0,197334.0,761157080.0,8.633558340884184,38,192,3.8572019013449275
2021,Yuca,Transitorio,1001.0,728.0,6165.8,9658440.0,8.411800385993935,62,408,1.56645366375815
2021,Zanahoria,Transitorio,97.0,116.0,581.0,716500.0,5.875908119658119,10,86,1.2332185886402751
2021,Zapallo,Transitorio,40.0,59.0,195.0,205200.0,3.535714285714286,5,41,1.0523076923076922
2021,Zarandaja Grano Seco,Transitorio,0.0,0.0,0.0,0.0,,0,72,
2022,Aji,Transitorio,0.0,0.0,0.0,0.0,,0,60,
2022,Ajo,Transitorio,120.0,119.0,283.0,1693760.0,2.317099567099567,11,99,5.985017667844523
2022,Alfalfa,Permanente,90.0,242.0,5681.0,4350790.0,2.0388187314040973,148,192,0.7658493223024115
2022,Algodon Pima,Transitorio,2840.0,2992.0,12933.0,80134770.0,2.0665149518029087,43,239,6.196147065646022
2022,Arroz,Transitorio,47226.0,41862.0,377454.0,563163640.0,8.00339225954011,94,369,1.4920060192765212
2022,Arveja Grano Seco,Transitorio,5124.0,5179.0,3908.0,10315980.0,0.8728126084679207,42,175,2.6397082906857725
2022,Arveja Grano Verde,Transitorio,761.0,714.0,1458.0,3218530.0,2.0416756854256852,24,71,2.2074965706447185
2022,Avena Forrajera,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2022,Banano (Musa Acuminata),Permanente,0.0,97.0,3983.0,3873600.0,2.7422680412371134,12,24,0.9725332663821241
2022,Betarraga,Transitorio,0.0,0.0,0.0,0.0,,0,24,
2022,Ca A De Azucar (Para Alcohol),Permanente,14.0,4645.0,93281.0,22643270.0,3.6080832262541302,221,276,0.24274257351443493
2022,Cacao,Permanente,1.0,1500.0,2177.0,12269920.0,0.88592345500237,128,240,5.636159853008728
2022,Cafeto,Permanente,11.0,8289.0,5662.0,42012700.0,0.1791104278852692,79,240,7.420116566584246
2022,Camote,Transitorio,1012.0,971.0,12343.0,13020470.0,7.292473843832078,39,276,1.054886980474763
2022,Cebada Grano,Transitorio,376.0,343.0,303.0,585070.0,0.858269336442711,17,106,1.930924092409241
2022,Cebolla,Transitorio,334.0,318.0,5141.0,6149710.0,21.97714285714286,35,173,1.1962089087726122
2022,Chirimoyo,Permanente,4.0,459.0,1453.0,1643130.0,0.7000207494980386,99,240,1.1308534067446663
2022,Ciruelo (Ciruela Spondias),Permanente,0.0,65.0,299.0,391030.0,2.7482919254658382,6,312,1.3077926421404684
2022,Cocotero,Permanente,0.0,106.0,5577.0,7702490.0,4.0948717948717945,90,156,1.381117088040165
2022,Coliflor,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2022,Esparrago,Permanente,0.0,0.0,0.0,0.0,,0,96,
2022,Frijol Caupi Chiclayo Castilla Chileno Grano Seco,Transitorio,3335.0,2890.0,5124.0,17503210.0,2.0935724616535314,62,255,3.4159270101483217
2022,Frijol Caupi Chiclayo Castilla Chileno Grano Verde,Transitorio,1659.0,1763.0,4639.0,16730990.0,2.423611111111111,9,51,3.6065940935546448
2022,Frijol De Palo Grano Seco (T.),Transitorio,225.0,108.0,690.0,956300.0,6.385714285714286,14,166,1.3859420289855071
2022,Frijol Grano Seco,Transitorio,5205.0,6030.0,4104.0,14296860.0,0.7722428962083094,42,198,3.483640350877193
2022,Girasol,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2022,Granadilla,Permanente,12.0,199.0,687.0,1670790.0,0.4666248281632897,86,240,2.4320087336244542
2022,Guanabano,Permanente,0.0,3.0,65.0,130000.0,9.333333333333334,2,156,2.0
2022,Guayabo,Permanente,0.0,0.0,0.0,0.0,,0,84,
2022,Haba Grano Seco,Transitorio,562.0,559.0,408.0,1044120.0,0.7066928178029682,26,163,2.559117647058823
2022,Haba Grano Verde,Transitorio,0.0,0.0,0.0,0.0,,0,48,
2022,Higuera,Permanente,0.0,0.0,0.0,0.0,,0,72,
2022,Lima,Permanente,0.0,0.0,0.0,0.0,,0,96,
2022,Limon Dulce,Permanente,0.0,0.0,0.0,0.0,,0,72,
2022,Limon Sutil,Permanente,129.0,16269.0,241674.8,320771322.0,0.982516244249728,417,536,1.3272849382724226
2022,Limon Tahiti,Permanente,160.0,167.0,5388.0,5855000.0,1.8985981308411215,24,48,1.0866740905716408
2022,Lucuma (Producto),Permanente,3.0,6.0,3.0,1500.0,0.5,1,5,0.5
2022,Lucumo,Permanente,6.0,143.0,306.0,453360.0,0.9090273363000635,37,204,1.4815686274509805
2022,Maiz Amarillo Duro,Transitorio,23394.0,24834.0,109403.0,176993420.0,4.49660151338665,190,592,1.6178113945687045
2022,Maiz Amilaceo,Transitorio,11813.0,13846.0,14123.0,27284580.0,0.9899502729208627,49,220,1.9319252283509165
2022,Maiz Choclo,Transitorio,495.0,413.0,2443.0,3204220.0,5.892682926829268,41,181,1.311592304543594
2022,Mamey,Permanente,0.0,2.0,28.0,42280.0,10.0,2,144,1.51
2022,Mango,Permanente,91.0,22379.0,386683.0,357220490.0,3.822957455450211,140,449,0.9238070719426507
2022,Mani  Para Fruta,Transitorio,460.0,446.0,496.0,2471990.0,1.4338129180151606,13,99,4.9838508064516125
2022,Mani Fruta,Transitorio,6.0,6.0,5.0,30000.0,0.8333333333333334,1,3,6.0
2022,Maracuya,Permanente,13.0,930.88,10772.0,15092340.0,1.575893329554044,181,302,1.4010712959524692
2022,Marigold,Permanente,29.0,29.0,24.0,116510.0,0.8023809523809524,2,164,4.854583333333333
2022,Melon,Transitorio,102.0,106.0,1369.0,1583560.0,15.256410256410257,26,109,1.15672753834916
2022,Nabo,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2022,Naranjo,Permanente,20.0,469.0,2182.0,1599420.0,1.614795008912656,116,392,0.733006416131989
2022,Nispero,Permanente,0.0,0.0,0.0,0.0,,0,108,
2022,Oca,Transitorio,736.0,537.0,1462.0,2670750.0,2.4881034727371225,22,136,1.8267783857729138
2022,Olluco,Transitorio,441.0,443.0,1145.0,1454960.0,2.57357587612338,22,129,1.270707423580786
2022,Otros Pastos,Permanente,51.0,12153.0,60581.0,14501680.0,1.5802746810072208,165,276,0.2393767022663871
2022,Pacae O Guabo,Permanente,0.0,0.0,0.0,0.0,,0,336,
2022,Palto,Permanente,69.0,704.0,5346.0,11869000.0,2.48956154267704,98,371,2.220164609053498
2022,Papa (Agrupa Mejoradas Y Nativas),Transitorio,1584.0,1809.0,19452.0,29985620.0,10.024138620902274,56,188,1.5415186099115774
2022,Papaya,Permanente,64.0,146.0,2855.0,4426920.0,2.2239309210526317,130,291,1.550584938704028
2022,Paprika,Transitorio,544.0,567.0,2315.0,17373410.0,4.958075706560555,22,136,7.50471274298056
2022,Pasto Elefante,Permanente,78.0,4320.0,60483.8,18908470.0,2.383401156687347,273,436,0.3126204041412742
2022,Pasto Sudan,Permanente,0.0,10.0,620.0,2821200.0,10.0,7,72,4.550322580645161
2022,Pepinillo (Cucumis Sativus),Transitorio,0.0,0.0,0.0,0.0,,0,12,
2022,Pi A,Permanente,0.0,0.0,0.0,0.0,,0,12,
2022,Piquillo (T.),Transitorio,342.0,327.0,2280.0,2787650.0,6.625,8,81,1.2226535087719297
2022,Pitahaya,Permanente,19.0,35.0,320.0,1600000.0,5.1,16,68,5.0
2022,Platanos Y Bananas Para Cocci N (M X Paradisiaca),Permanente,278.0,16041.0,406622.0,421506730.0,1.3868327288900681,518,621,1.036605815720743
2022,Quinua,Transitorio,0.0,0.0,0.0,0.0,,0,36,
2022,Rabano,Transitorio,0.0,0.0,0.0,0.0,,0,24,
2022,Sandia,Transitorio,489.0,483.0,10154.0,12420190.0,20.493166570271832,44,208,1.223181997242466
2022,Sorgo Escobero,Transitorio,0.0,9.0,63.0,72240.0,7.0,2,43,1.1466666666666667
2022,Soya,Transitorio,292.0,344.0,868.0,2770840.0,2.0644444444444447,15,119,3.1922119815668206
2022,Tamarindo,Permanente,2.0,199.0,1338.0,2418640.0,2.914212228101117,52,224,1.8076532137518684
2022,Taperiba,Permanente,10.0,265.0,6087.0,7877430.0,1.6,22,96,1.2941399704287826
2022,Tomate,Transitorio,134.0,109.0,2199.0,3351710.0,22.04583333333333,28,213,1.5241973624374716
2022,Toronjo,Permanente,0.0,0.0,0.0,0.0,,0,48,
2022,Trigo Blando,Transitorio,11192.0,11152.0,11125.0,19711970.0,0.9902227829469407,33,140,1.7718624719101124
2022,Tumbo,Permanente,0.0,0.0,0.0,0.0,,0,84,
2022,Tuna,Permanente,0.0,0.0,0.0,0.0,,0,156,
2022,Vid,Permanente,116.0,8525.0,183755.0,672504280.0,9.17716565432237,35,192,3.6597876520366794
2022,Yuca,Transitorio,1232.0,1048.0,8530.0,13159240.0,8.362094147383782,82,423,1.5427010550996483
2022,Zanahoria,Transitorio,155.0,182.0,936.0,1188650.0,5.695252116304748,13,83,1.2699252136752137
2022,Zapallo,Transitorio,43.0,0.0,0.0,0.0,,0,36,
2022,Zarandaja Grano Seco,Transitorio,0.0,0.0,0.0,0.0,,0,72,
2023,Aji,Transitorio,0.0,0.0,0.0,0.0,,0,60,
2023,Ajo,Transitorio,105.0,106.0,279.0,2293000.0,2.4638528138528137,14,101,8.21863799283154
2023,Alfalfa,Permanente,46.15,256.0,6227.4,3833770.0,2.428011204481793,151,182,0.6156293156052285
2023,Algodon,Transitorio,3634.0,2733.0,4323.0,16011430.0,0.5394179265907343,29,108,3.7037774693499887
2023,Algodon Pima,Transitorio,113.0,114.0,109.0,492880.0,0.7898550724637681,3,133,4.521834862385321
2023,Arroz,Transitorio,51105.0,53438.0,487442.0,741089890.0,7.915704001431912,136,431,1.5203652742274976
2023,Arveja Grano Seco,Transitorio,5079.0,5031.0,3496.0,10682380.0,0.7835728293967955,50,173,3.055600686498856
2023,Arveja Grano Verde,Transitorio,761.0,775.0,1578.0,3869050.0,2.0948468465213086,22,71,2.4518694550063374
2023,Avena Forrajera,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2023,Banano (Musa Acuminata),Permanente,0.0,88.0,3833.0,3663420.0,3.909090909090909,12,24,0.9557578919906079
2023,Betarraga,Transitorio,0.0,0.0,0.0,0.0,,0,24,
2023,Ca A De Azucar (Para Alcohol),Permanente,365.0,4867.0,97848.0,21720530.0,2.7520491191021024,216,276,0.22198236039571578
2023,Cacao,Permanente,5.0,1445.0,1789.0,11369210.0,0.4234774888424445,144,240,6.355064281721631
2023,Cafeto,Permanente,218.0,7993.0,4846.0,43652600.0,0.2590664844908189,67,228,9.00796533223277
2023,Camote,Transitorio,811.0,816.0,8645.0,10199710.0,6.083748644385291,42,272,1.1798392134181608
2023,Cebada Grano,Transitorio,417.0,409.0,415.0,688590.0,0.9510211141060199,20,103,1.6592530120481925
2023,Cebolla,Transitorio,237.0,259.0,4109.0,6032520.0,19.652845528455284,41,147,1.4681236310537844
2023,Chirimoyo,Permanente,0.0,396.0,1302.0,1413240.0,0.5251853155364997,93,240,1.0854377880184332
2023,Ciruelo (Ciruela Spondias),Permanente,0.0,36.0,127.0,177050.0,4.133333333333334,4,312,1.3940944881889765
2023,Cocotero,Permanente,0.0,106.0,6081.0,14897600.0,4.367648663393345,85,156,2.449860220358494
2023,Coliflor,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2023,Esparrago,Permanente,0.0,0.0,0.0,0.0,,0,96,
2023,Frijol Caupi Chiclayo Castilla Chileno Grano Seco,Transitorio,11807.0,11719.0,18404.0,51742470.0,2.321377368915881,53,204,2.8114795696587698
2023,Frijol Caupi Chiclayo Castilla Chileno Grano Verde,Transitorio,1213.0,899.0,1594.0,6146900.0,2.01448712874403,37,106,3.856273525721456
2023,Frijol De Palo Grano Seco (T.),Transitorio,235.0,295.0,1053.0,1432890.0,4.820334168755221,21,159,1.360769230769231
2023,Frijol Grano Seco,Transitorio,6825.0,5944.0,3935.0,17208310.0,0.7624516377172681,40,192,4.373141041931385
2023,Girasol,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2023,Granadilla,Permanente,3.0,239.0,884.0,2180320.0,0.9993576942493351,99,240,2.4664253393665154
2023,Guanabano,Permanente,0.0,4.0,143.0,286000.0,21.0,3,156,2.0
2023,Guayabo,Permanente,0.0,0.0,0.0,0.0,,0,84,
2023,Haba Grano Seco,Transitorio,767.0,732.0,545.0,1510740.0,0.7515460691959919,34,148,2.772
2023,Haba Grano Verde,Transitorio,0.0,0.0,0.0,0.0,,0,48,
2023,Higuera,Permanente,0.0,0.0,0.0,0.0,,0,72,
2023,Lima,Permanente,0.0,0.0,0.0,0.0,,0,96,
2023,Limon Dulce,Permanente,0.0,0.0,0.0,0.0,,0,72,
2023,Limon Sutil,Permanente,563.0,15967.0,151423.0,274087610.0,1.1595415323269687,403,538,1.810079116118423
2023,Limon Tahiti,Permanente,50.0,327.0,5710.0,11619770.0,1.2341121495327103,27,48,2.034985989492119
2023,Lucuma (Producto),Permanente,0.0,6.0,8.0,6800.0,0.8333333333333334,3,9,0.85
2023,Lucumo,Permanente,2.0,142.0,341.8,364140.0,0.6933566433566433,71,204,1.0653598595669982
2023,Maiz Amarillo Duro,Transitorio,17821.0,14548.0,58535.0,83194690.0,4.385789622238467,209,555,1.4212811138635004
2023,Maiz Amilaceo,Transitorio,15377.0,13228.0,12506.0,33791510.0,0.9181715840884623,42,203,2.7020238285622895
2023,Maiz Choclo,Transitorio,375.0,385.0,2005.0,2641070.0,5.285416666666666,32,170,1.3172418952618452
2023,Mamey,Permanente,0.0,2.0,26.0,52000.0,7.0,2,144,2.0
2023,Mango,Permanente,1010.0,28367.0,217524.0,237710970.0,2.377001853465603,100,447,1.0928034147956087
2023,Mani  Para Fruta,Transitorio,419.0,424.0,348.0,1743060.0,1.0750652992840493,16,97,5.0087931034482756
2023,Mani Fruta,Transitorio,8.0,8.0,5.0,15000.0,0.625,1,4,3.0
2023,Maracuya,Permanente,96.0,1546.0,10339.0,19524680.0,2.452624204826681,183,296,1.8884495599187543
2023,Marigold,Permanente,5.0,5.0,90.0,135000.0,18.0,1,99,1.5
2023,Melon,Transitorio,54.0,42.0,423.0,565670.0,11.600000000000001,9,64,1.3372813238770687
2023,Nabo,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2023,Naranjo,Permanente,8.0,463.0,1847.0,1679710.0,1.448732585139319,132,387,0.9094260963724959
2023,Nispero,Permanente,0.0,0.0,0.0,0.0,,0,108,
2023,Oca,Transitorio,580.0,484.0,1384.0,2721210.0,2.801413269168418,20,140,1.966192196531792
2023,Olluco,Transitorio,668.0,538.0,1377.0,2601890.0,2.63028791046352,25,147,1.8895352214960057
2023,Otros Pastos,Permanente,0.0,12187.0,60608.0,12164780.0,1.5558612426422807,168,276,0.20071244720168957
2023,Pacae O Guabo,Permanente,0.0,0.0,0.0,0.0,,0,336,
2023,Palto,Permanente,54.0,715.0,5567.0,8265600.0,2.4205256879110704,124,361,1.4847494162026222
2023,Papa (Agrupa Mejoradas Y Nativas),Transitorio,2521.0,2192.0,24065.0,40836390.0,10.996791223358585,76,186,1.6969204238520672
2023,Papaya,Permanente,50.0,136.0,1953.0,3594130.0,3.043452380952381,111,253,1.8403123399897594
2023,Paprika,Transitorio,850.0,800.0,5005.0,60444870.0,7.1991350153114855,26,158,12.076897102897103
2023,Pasto Elefante,Permanente,101.0,4362.0,57292.0,15511390.0,2.058026499879451,246,392,0.2707426865880053
2023,Pasto Sudan,Permanente,0.0,10.0,11.0,2200.0,1.1,1,72,0.2
2023,Pepinillo (Cucumis Sativus),Transitorio,0.0,0.0,0.0,0.0,,0,12,
2023,Pi A,Permanente,0.0,0.0,0.0,0.0,,0,12,
2023,Pimiento,Transitorio,67.0,57.0,371.0,556830.0,6.55,2,24,1.50088948787062
2023,Piquillo (T.),Transitorio,285.0,10.0,70.0,84000.0,7.0,1,76,1.2
2023,Pitahaya,Permanente,31.0,80.0,1866.0,6211200.0,4.366743471582181,40,84,3.3286173633440512
2023,Platanos Y Bananas Para Cocci N (M X Paradisiaca),Permanente,274.0,14701.0,412081.0,475572950.0,1.5624508309888472,543,619,1.1540763830411982
2023,Quinua,Transitorio,0.0,0.0,0.0,0.0,,0,36,
2023,Rabano,Transitorio,0.0,0.0,0.0,0.0,,0,24,
2023,Sandia,Transitorio,634.0,454.0,12162.0,13637290.0,28.816326530612244,49,196,1.1213032395987503
2023,Sorgo Escobero,Transitorio,19.0,19.0,114.0,177000.0,6.0,2,30,1.5526315789473684
2023,Sorgo Grano,Transitorio,10.0,10.0,60.0,60000.0,6.0,1,2,1.0
2023,Soya,Transitorio,369.0,313.0,841.0,2644310.0,1.9073809523809524,15,103,3.144244946492271
2023,Tamarindo,Permanente,0.0,219.0,2463.0,5490450.0,4.326587301587302,82,228,2.2291717417783192
2023,Taperiba,Permanente,0.0,265.0,5974.0,8212730.0,1.655252100840336,21,96,1.3747455641111483
2023,Tomate,Transitorio,113.0,117.0,1810.0,2897840.0,20.82051282051282,26,190,1.6010165745856355
2023,Toronjo,Permanente,0.0,0.0,0.0,0.0,,0,48,
2023,Trigo Blando,Transitorio,10086.0,10049.0,11334.0,21552750.0,1.1112434347515385,32,130,1.9016013763896242
2023,Tumbo,Permanente,0.0,0.0,0.0,0.0,,0,84,
2023,Tuna,Permanente,0.0,0.0,0.0,0.0,,0,145,
2023,Vid,Permanente,480.0,7764.0,224373.0,822927080.0,7.249701482996356,34,192,3.667674274533923
2023,Yuca,Transitorio,961.0,708.0,5746.0,10586370.0,7.468089248277927,106,427,1.8423894883397145
2023,Zanahoria,Transitorio,144.0,135.0,553.0,748980.0,4.760592348827643,11,69,1.3543942133815552
2023,Zapallo,Transitorio,15.0,26.0,69.0,76590.0,2.6538461538461537,1,36,1.11
2023,Zarandaja Grano Seco,Transitorio,5.0,0.0,0.0,0.0,,0,75,
2024,Aji,Transitorio,0.0,0.0,0.0,0.0,,0,60,
2024,Ajo,Transitorio,179.0,159.0,553.0,6540000.0,3.195940078158923,14,88,11.82640144665461
2024,Alfalfa,Permanente,8.0,0.0,6639.0,3518110.0,,143,186,0.5299156499472812
2024,Algodon,Transitorio,2485.0,0.0,2128.0,8940370.0,,30,110,4.2013016917293236
2024,Algodon Pima,Transitorio,2.0,0.0,2.0,8400.0,,1,80,4.2
2024,Arroz,Transitorio,63324.0,60164.0,559500.0,876767080.0,7.55655000175818,160,427,1.567054655942806
2024,Arveja Grano Seco,Transitorio,4410.0,4396.0,3171.0,9734580.0,0.9880296192315063,42,149,3.069877010406812
2024,Arveja Grano Verde,Transitorio,656.0,660.0,1354.0,5134580.0,1.9920201461935332,24,67,3.7921565731166913
2024,Avena Forrajera,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2024,Banano (Musa Acuminata),Permanente,0.0,0.0,2788.0,2691900.0,,12,24,0.9655308464849353
2024,Betarraga,Transitorio,0.0,0.0,0.0,0.0,,0,24,
2024,Ca A De Azucar (Para Alcohol),Permanente,40.0,0.0,117373.0,22206660.0,,230,276,0.18919734521567996
2024,Cacao,Permanente,0.0,0.0,2729.0,47822200.0,,175,240,17.523708318065225
2024,Cafeto,Permanente,191.0,0.0,7939.0,77554700.0,,102,228,9.768824789016248
2024,Camote,Transitorio,769.0,791.0,7534.0,12275120.0,6.1756501182033094,47,291,1.6292965224316431
2024,Cebada Grano,Transitorio,423.0,427.0,462.0,923640.0,0.9791334396597554,19,79,1.9992207792207795
2024,Cebolla,Transitorio,231.0,202.0,3171.0,5209510.0,20.145555555555557,30,148,1.6428602964364554
2024,Chirimoyo,Permanente,0.0,0.0,1267.0,1613160.0,,85,234,1.273212312549329
2024,Ciruelo (Ciruela Spondias),Permanente,0.0,0.0,217.0,343800.0,,6,312,1.584331797235023
2024,Cocotero,Permanente,5.0,0.0,4319.0,8104360.0,,64,157,1.8764436212086133
2024,Coliflor,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2024,Esparrago,Permanente,0.0,0.0,0.0,0.0,,0,96,
2024,Frijol Caupi Chiclayo Castilla Chileno Grano Seco,Transitorio,691.0,667.0,1430.0,4493470.0,2.340930545568642,49,187,3.1422867132867136
2024,Frijol Caupi Chiclayo Castilla Chileno Grano Verde,Transitorio,771.0,776.0,1565.0,5620670.0,2.854623560236906,35,64,3.5914824281150155
2024,Frijol De Palo G.V. (T.)(Propducto),Transitorio,0.0,0.0,0.0,0.0,,0,1,
2024,Frijol De Palo Grano Seco (01)(Poducto),Transitorio,86.0,0.0,61.0,127000.0,,7,12,2.081967213114754
2024,Frijol De Palo Grano Seco (T.),Transitorio,155.0,180.0,556.0,927200.0,4.150980392156862,17,157,1.6676258992805757
2024,Frijol Grano Seco,Transitorio,6265.0,7038.0,5362.0,22040060.0,0.8466387898788323,43,187,4.110417754569191
2024,Girasol,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2024,Granadilla,Permanente,4.0,0.0,1131.0,2598500.0,,101,240,2.297524314765694
2024,Granadilla Criolla O Nacional,Permanente,2.0,0.0,0.0,0.0,,0,4,
2024,Guanabano,Permanente,12.0,0.0,152.0,304000.0,,1,165,2.0
2024,Guayabo,Permanente,0.0,0.0,0.0,0.0,,0,84,
2024,Haba Grano Seco,Transitorio,611.0,794.0,606.0,1847140.0,0.7951185861139235,27,102,3.0480858085808578
2024,Haba Grano Verde,Transitorio,0.0,0.0,0.0,0.0,,0,48,
2024,Higuera,Permanente,0.0,0.0,0.0,0.0,,0,72,
2024,Lima,Permanente,0.0,0.0,0.0,0.0,,0,96,
2024,Limon Dulce,Permanente,0.0,0.0,0.0,0.0,,0,72,
2024,Limon Sutil,Permanente,90.0,0.0,230852.0,223935370.0,,433,541,0.9700386827924384
2024,Limon Tahiti,Permanente,190.0,0.0,15733.0,17830130.0,,37,49,1.133294985063243
2024,Lucumo,Permanente,0.0,0.0,291.0,309650.0,,68,204,1.0640893470790378
2024,Maiz Amarillo Duro,Transitorio,18213.0,15662.0,54645.0,90747610.0,3.879507849830461,235,565,1.6606754506359225
2024,Maiz Amilaceo,Transitorio,13043.0,14408.0,14835.0,33253220.0,1.0081929189856864,45,192,2.24153825412875
2024,Maiz Choclo,Transitorio,230.0,236.0,1053.0,1545790.0,4.0,34,182,1.4679867046533712
2024,Mamey,Permanente,0.0,0.0,16.0,32000.0,,1,144,2.0
2024,Mango,Permanente,1480.0,0.0,228228.0,122597420.0,,96,445,0.5371708116444959
2024,Mani  Para Fruta,Transitorio,432.0,432.0,419.0,2493100.0,1.1516232775161348,14,83,5.950119331742244
2024,Mani Fruta,Transitorio,5.0,5.0,4.0,14000.0,0.8,1,5,3.5
2024,Maracuya,Permanente,43.0,0.0,13358.0,21045310.0,,188,290,1.575483605330139
2024,Marigold,Permanente,5.0,0.0,90.0,54900.0,,1,81,0.61
2024,Melon,Transitorio,72.0,81.0,1239.0,1257290.0,17.9093567251462,19,74,1.014761904761905
2024,Nabo,Transitorio,0.0,0.0,0.0,0.0,,0,12,
2024,Naranjo,Permanente,0.0,0.0,2574.0,2477490.0,,146,384,0.9625058275058275
2024,Nispero,Permanente,0.0,0.0,0.0,0.0,,0,108,
2024,Oca,Transitorio,460.0,532.0,1711.0,3960050.0,2.50254142019804,23,122,2.314465225014611
2024,Olluco,Transitorio,388.0,501.0,1831.0,4120580.0,3.0267444271765656,22,123,2.2504533042053523
2024,Otros Pastos,Permanente,0.0,0.0,70534.0,16584820.0,,170,258,0.235132276632546
2024,Pacae O Guabo,Permanente,0.0,0.0,169.0,18590.0,,1,336,0.11
2024,Palto,Permanente,120.0,0.0,7530.0,13448040.0,,135,384,1.7859282868525899
2024,Papa (Agrupa Mejoradas Y Nativas),Transitorio,2478.0,2433.0,27903.0,33404010.0,11.90570450142215,82,177,1.1971476185356413
2024,Papaya,Permanente,33.0,0.0,2566.0,4349130.0,,140,248,1.6949064692127827
2024,Paprika,Transitorio,413.0,397.0,2438.0,23155000.0,5.796669422531492,29,153,9.497538966365873
2024,Pasto Elefante,Permanente,79.0,0.0,76025.0,13388520.0,,274,428,0.17610680697139097
2024,Pasto Sudan,Permanente,0.0,0.0,20.0,6000.0,,1,72,0.3
2024,Pepinillo (Cucumis Sativus),Transitorio,0.0,0.0,0.0,0.0,,0,12,
2024,Pi A,Permanente,0.0,0.0,0.0,0.0,,0,12,
